,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,3408,USDC,USDC,usd-coin,14817,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24414573277.33558,24414573277.33558,False,,6,,,,2023-11-08T09:59:00.000Z,1.0000628588709557,4098878750.0553403,9.3938,-0.00372048,-0.00135378,-0.00343355,-0.0050218,-0.02824622,0.01131041,24416107949.846657,1.8288,24416107949.85,,2023-11-08T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-08 13:00:24.113492
6,5426,Solana,SOL,solana,544,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420900811.4948778,561945662.8644139,True,,7,,,,2023-11-08T09:59:00.000Z,43.29685671223513,1657967424.2585018,54.535,-0.48775327,5.66325228,10.16211523,93.02870139,121.62360548,77.76539655,18223682125.357216,1.365,24330480845.1,,2023-11-08T09:59:00.000Z,,,,,,2023-11-08 13:00:24.113492
7,2010,Cardano,ADA,cardano,966,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258554486.055,36335222697.088,False,,8,,,,2023-11-08T09:58:00.000Z,0.35451248720253226,380462435.80126935,-20.2032,-0.56582372,1.53462737,23.1511184,40.95631533,38.77449199,19.00099635,12499597846.017359,0.9362,15953061924.11,,2023-11-08T09:58:00.000Z,,,,,,2023-11-08 13:00:24.113492
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141743156383.70526,141743156383.70526,True,,9,,,,2023-11-08T09:59:00.000Z,0.07477436066619489,605571063.5108837,-30.8794,0.90315545,1.00728847,11.70076609,27.10656647,17.75388538,-0.83603143,10598753897.400042,0.7939,10598753897.4,,2023-11-08T09:59:00.000Z,,,,,,2023-11-08 13:00:24.113492
9,11419,Toncoin,TON,toncoin,170,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,9006959022.64625,,2023-11-08T09:59:00.000Z,2.6381135023749485,76771012.81527622,93.6768,-2.05785098,10.57643157,21.58955328,30.43300051,46.99882183,108.83817664,9053720855.044071,0.6781,13316032306.74,,2023-11-08T09:59:00.000Z,,,,,,2023-11-08 13:00:24.113492
10,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88732058539.73335,88732064120.79205,True,,11,71659659264.0,6992195398.733453,,2023-11-08T09:58:00.000Z,0.09757505785749884,212287331.26288313,0.8043,0.1192051,0.87177161,-0.74240168,11.85758365,23.46469435,26.69476754,8658035745.829456,0.6486,8658036290.4,,2023-11-08T09:58:00.000Z,,,,,,2023-11-08 13:00:24.113492
11,1975,Chainlink,LINK,chainlink,1410,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-08T09:58:00.000Z,13.475807567980006,809400607.6443455,-2.0113,-0.14682444,4.82251406,21.88893186,81.1351569,116.06630094,77.26053503,7504003046.057105,0.5621,13475807567.98,,2023-11-08T09:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-08 13:00:24.113492
12,3890,Polygon,MATIC,polygon,1048,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244888318.055733,10000000000.0,False,,13,,,,2023-11-08T09:58:00.000Z,0.7598475036777046,472915804.4411366,43.8516,-0.63842681,5.78881754,20.48022259,40.45361804,40.13436975,10.70479872,7024705310.253821,0.5262,7598475036.78,,2023-11-08T09:58:00.000Z,,,,,,2023-11-08 13:00:24.113492
13,6636,Polkadot,DOT,polkadot-new,607,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1276216514.2702856,1375182464.4809177,True,,14,,,,2023-11-08T09:58:00.000Z,4.9311773580828016,182265838.56850693,-10.8118,0.1793091,0.38216275,12.59956538,27.61975467,15.4759451,-1.53725129,6293249979.180989,0.4714,6781268632.08,,2023-11-08T09:58:00.000Z,,,,,,2023-11-08 13:00:24.113492
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1479,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-08T09:59:00.000Z,35298.626751415715,141644652.28535795,29.4978,0.05369422,1.28653737,2.5444025,28.2655736,36.29159326,19.65526583,5783393049.647293,0.4332,5783393049.65,,2023-11-08T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-08 13:00:24.113492
0,1,Bitcoin,BTC,bitcoin,10540,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19536425.0,19536425.0,False,,1,,,,2023-11-08T10:01:00.000Z,35304.6315055096,18539141264.450565,39.3803,-0.0245708,1.55195047,2.36994048,28.25346435,36.39554923,19.6431643,689726285560.0254,51.663,741397261615.7,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:01:28.660285
1,1027,Ethereum,ETH,ethereum,7731,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267720.85524286,120267720.85524286,True,,2,,,,2023-11-08T10:01:00.000Z,1885.0179611323836,8024493052.175072,-7.8867,0.33080201,0.54029657,4.39608674,18.39841032,15.30839948,1.85597283,226706813956.58856,16.9809,226706813956.59,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:01:28.660285
2,825,Tether USDt,USDT,tether,65246,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,86087083166.58704,88623656723.6624,True,,3,,,,2023-11-08T10:00:00.000Z,1.0003561583787968,34632220026.28021,9.7069,-0.01133685,-0.00062757,0.02113034,0.01229746,0.05556229,0.13781376,86117743802.56299,6.4503,88655220781.56,,2023-11-08T10:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-08 13:01:28.660285
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702474.78270474,151702474.78270474,False,,4,,,,2023-11-08T10:00:00.000Z,246.51291675878986,510924699.74700695,-14.0008,0.39284992,-1.11115788,9.61280339,18.13453812,14.54246333,1.84110824,37396619538.21131,2.801,37396619538.21,,2023-11-08T10:00:00.000Z,,,,,,2023-11-08 13:01:28.660285
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-08T10:01:00.000Z,0.6807873253116649,2118884251.3039253,-37.1255,0.45134665,-0.4691911,12.78919667,35.93330863,35.12063142,8.19699622,36500982782.29378,2.734,68078732531.17,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:01:28.660285
5,3408,USDC,USDC,usd-coin,14817,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24414573277.33558,24414573277.33558,False,,6,,,,2023-11-08T10:01:00.000Z,1.0000195308700532,4086594864.9153996,9.2199,0.00388945,-0.03494834,0.00444961,0.00666857,0.0025617,0.00919725,24415050115.193665,1.8287,24415050115.19,,2023-11-08T10:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-08 13:01:28.660285
6,5426,Solana,SOL,solana,544,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420900811.4948778,561945662.8644139,True,,7,,,,2023-11-08T10:01:00.000Z,43.30339175236204,1655322832.8352108,54.6494,-0.48865987,6.0464969,10.22876169,93.32203616,121.60906053,77.70417948,18226432729.04978,1.3652,24334153182.56,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:01:28.660285
7,2010,Cardano,ADA,cardano,966,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258554486.055,36335222697.088,False,,8,,,,2023-11-08T10:00:00.000Z,0.3544861045396673,380369832.006271,-20.17,-0.57087668,1.59855592,23.09442116,40.97130997,38.78636732,18.98988148,12498667631.461248,0.9362,15951874704.29,,2023-11-08T10:00:00.000Z,,,,,,2023-11-08 13:01:28.660285
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141743156383.70526,141743156383.70526,True,,9,,,,2023-11-08T10:01:00.000Z,0.07475156313426054,603634845.7650838,-31.0315,0.82258128,1.27499448,11.59677797,27.06802151,17.70697995,-0.88816557,10595522503.26591,0.7936,10595522503.27,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:01:28.660285
9,11419,Toncoin,TON,toncoin,170,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,9053751111.09101,,2023-11-08T10:01:00.000Z,2.651818776265955,76708333.03046362,93.2006,-1.8838581,11.28808066,22.22690688,31.09426021,47.75092223,109.90553394,9100755876.069283,0.6817,13385210478.85,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:01:28.660285
10,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88732058539.73335,88732064120.79205,True,,11,71659659264.0,6992153601.982005,,2023-11-08T10:00:00.000Z,0.09757447458998296,212243971.57066295,0.7827,0.12013624,0.88052735,-0.74162559,11.85664246,23.465976,26.69919248,8657983991.302092,0.6485,8657984535.87,,2023-11-08T10:00:00.000Z,,,,,,2023-11-08 13:01:28.660285
11,1975,Chainlink,LINK,chainlink,1410,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-08T10:00:00.000Z,13.476948878121902,809075190.3374965,-2.039,-0.11621086,4.92084079,21.89326135,81.25861284,116.08978801,77.25698991,7504638584.575898,0.5621,13476948878.12,,2023-11-08T10:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-08 13:01:28.660285
12,3890,Polygon,MATIC,polygon,1048,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244888318.055733,10000000000.0,False,,13,,,,2023-11-08T10:00:00.000Z,0.761934757114035,477095640.1261519,45.0989,-0.35027935,6.12284832,20.78519367,40.93441931,40.5227978,10.99999228,7044001735.164174,0.5276,7619347571.14,,2023-11-08T10:00:00.000Z,,,,,,2023-11-08 13:01:28.660285
13,6636,Polkadot,DOT,polkadot-new,607,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1276216514.2702856,1375182464.4809177,True,,14,,,,2023-11-08T10:00:00.000Z,4.93209469048197,182221240.40901452,-10.8387,0.19950734,0.46459647,12.60673486,27.63562072,15.49804992,-1.52221782,6294420693.937882,0.4715,6782530131.51,,2023-11-08T10:00:00.000Z,,,,,,2023-11-08 13:01:28.660285
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1479,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-08T10:01:00.000Z,35300.90178156659,141607192.14084774,29.5145,0.0627164,1.35929064,2.54792202,28.2645681,36.2875194,19.66601412,5783765794.843727,0.4332,5783765794.84,,2023-11-08T10:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-08 13:01:28.660285
0,1,Bitcoin,BTC,bitcoin,10540,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19536425.0,19536425.0,False,,1,,,,2023-11-08T10:02:00.000Z,35305.621757955356,18513048849.36014,39.3067,-0.05245938,1.52054727,2.37462883,28.05705772,36.39158447,19.66404236,689745631552.663,51.6645,741418056917.06,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:02:32.039614
1,1027,Ethereum,ETH,ethereum,7731,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267720.85524286,120267720.85524286,True,,2,,,,2023-11-08T10:02:00.000Z,1885.1520405589717,8010015449.055332,-8.0775,0.31483947,0.50458087,4.40036772,18.19138819,15.31675153,1.88442014,226722939383.63788,16.9821,226722939383.64,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:02:32.039614
2,825,Tether USDt,USDT,tether,65246,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,86087083166.58704,88623656723.6624,True,,3,,,,2023-11-08T10:01:00.000Z,1.000274280609588,34562352038.008194,9.4431,0.00157562,-0.0448289,0.01100086,0.00203215,0.0579617,0.12979214,86110695184.23561,6.4498,88647964474.25,,2023-11-08T10:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-08 13:02:32.039614
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702474.78270474,151702474.78270474,False,,4,,,,2023-11-08T10:01:00.000Z,246.4937651668734,508399066.4887159,-14.5459,0.35752012,-0.98817638,9.56970084,18.13428621,14.51750886,1.84671981,37393714194.321556,2.8008,37393714194.32,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:02:32.039614
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-08T10:02:00.000Z,0.6807769113930003,2107006625.003716,-37.4448,0.44623071,-0.42854456,12.79776705,35.91095797,35.12544268,8.18209957,36500424431.32023,2.734,68077691139.3,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:02:32.039614
5,3408,USDC,USDC,usd-coin,14817,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24414573277.33558,24414573277.33558,False,,6,,,,2023-11-08T10:02:00.000Z,1.0000374489750548,4083852447.5022616,9.1182,0.00440558,-0.00487353,-0.00296145,0.01865338,0.00178807,0.02383494,24415487578.081215,1.8288,24415487578.08,,2023-11-08T10:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-08 13:02:32.039614
6,5426,Solana,SOL,solana,544,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420900811.4948778,561945662.8644139,True,,7,,,,2023-11-08T10:02:00.000Z,43.30428972209184,1651921462.2118874,54.6005,-0.50571761,6.15909435,10.18148056,93.31951312,121.61227387,77.64740315,18226810685.23775,1.3653,24334657792.75,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:02:32.039614
7,2010,Cardano,ADA,cardano,966,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258554486.055,36335222697.088,False,,8,,,,2023-11-08T10:01:00.000Z,0.3545031496064907,379443394.7892972,-20.0587,-0.54802854,1.84049574,22.99264662,41.10595153,38.80893402,18.98549581,12499268615.87856,0.9362,15952641732.29,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:02:32.039614
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141743156383.70526,141743156383.70526,True,,9,,,,2023-11-08T10:02:00.000Z,0.07474655097052527,601293526.4929463,-31.3644,0.81048502,1.31461923,11.5915854,27.04618281,17.70116198,-0.89802057,10594812063.35776,0.7936,10594812063.36,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:02:32.039614
9,11419,Toncoin,TON,toncoin,170,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,9054911968.48964,,2023-11-08T10:02:00.000Z,2.652158788202277,76666779.12191497,92.8131,-1.87598566,11.3305168,22.24041905,31.08937016,47.7700127,109.92134916,9101922760.34324,0.6818,13386926709.0,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:02:32.039614
10,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88732058539.73335,88732064120.79205,True,,11,71659659264.0,6992723506.9998455,,2023-11-08T10:01:00.000Z,0.09758242753064293,211647524.10869402,0.6591,0.07963839,0.9535716,-0.72228615,11.83122888,23.47389477,26.72109622,8658689672.098297,0.6486,8658690216.71,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:02:32.039614
11,1975,Chainlink,LINK,chainlink,1410,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-08T10:01:00.000Z,13.47702818894047,807895296.2095684,-1.9576,-0.03290634,5.2009378,21.90440017,81.51563154,116.08534973,77.21350282,7504682748.802874,0.5621,13477028188.94,,2023-11-08T10:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-08 13:02:32.039614
